Unnamed: 0,0,city,year,vehicle,direction,variable
mean_variable_annual,0.6236034278587843,vijaywada,2021,car,F,MEAN
month,0.017536830496098,vijaywada,2021,car,F,MEAN
day,0.0029374439866545,vijaywada,2021,car,F,MEAN
hour,0.2186258451912237,vijaywada,2021,car,F,MEAN
day_of_week,0.0181911504159912,vijaywada,2021,car,F,MEAN
week_of_year,0.0659604486888687,vijaywada,2021,car,F,MEAN
quarter,0.0053475902169226,vijaywada,2021,car,F,MEAN
part_of_day,0.0121637804169581,vijaywada,2021,car,F,MEAN
FUNC_CLASS,0.0228176847408774,vijaywada,2021,car,F,MEAN
SPEED_CAT,0.0074938633082696,vijaywada,2021,car,F,MEAN
LANE_CAT,0.0053219346793511,vijaywada,2021,car,F,MEAN
mean_variable_annual,0.6582259578825569,vijaywada,2021,truck,F,COUNT
month,0.0273969217769386,vijaywada,2021,truck,F,COUNT
day,0.0094499431920008,vijaywada,2021,truck,F,COUNT
hour,0.093518878064477,vijaywada,2021,truck,F,COUNT
day_of_week,0.0424878015656202,vijaywada,2021,truck,F,COUNT
week_of_year,0.1207836930048232,vijaywada,2021,truck,F,COUNT
quarter,0.0037208070357243,vijaywada,2021,truck,F,COUNT
part_of_day,0.0047893448246859,vijaywada,2021,truck,F,COUNT
FUNC_CLASS,0.033447767715481,vijaywada,2021,truck,F,COUNT
SPEED_CAT,0.0051038559191819,vijaywada,2021,truck,F,COUNT
LANE_CAT,0.0010750290185097,vijaywada,2021,truck,F,COUNT
mean_variable_annual,0.6788142208194683,vijaywada,2021,truck,F,MEAN
month,0.0163781485063785,vijaywada,2021,truck,F,MEAN
day,0.006427349013358,vijaywada,2021,truck,F,MEAN
hour,0.1996028352190835,vijaywada,2021,truck,F,MEAN
day_of_week,0.0173227567822188,vijaywada,2021,truck,F,MEAN
week_of_year,0.039170038685576,vijaywada,2021,truck,F,MEAN
quarter,0.0054396292276327,vijaywada,2021,truck,F,MEAN
part_of_day,0.0122018790087795,vijaywada,2021,truck,F,MEAN
FUNC_CLASS,0.0154271983812187,vijaywada,2021,truck,F,MEAN
SPEED_CAT,0.0054382017707651,vijaywada,2021,truck,F,MEAN
LANE_CAT,0.0037777425855204,vijaywada,2021,truck,F,MEAN
mean_variable_annual,0.5148449323117957,vishakhapatnam,2021,car,F,COUNT
month,0.1146211742135828,vishakhapatnam,2021,car,F,COUNT
day,0.0164965827260876,vishakhapatnam,2021,car,F,COUNT
hour,0.1072646459861792,vishakhapatnam,2021,car,F,COUNT
day_of_week,0.0127984186264973,vishakhapatnam,2021,car,F,COUNT
week_of_year,0.168831684703209,vishakhapatnam,2021,car,F,COUNT
quarter,0.0204502580618626,vishakhapatnam,2021,car,F,COUNT
part_of_day,0.0054202861248582,vishakhapatnam,2021,car,F,COUNT
FUNC_CLASS,0.0206415338066489,vishakhapatnam,2021,car,F,COUNT
SPEED_CAT,0.0072465859195307,vishakhapatnam,2021,car,F,COUNT
LANE_CAT,0.0113838975197476,vishakhapatnam,2021,car,F,COUNT
mean_variable_annual,0.7165416391013469,vishakhapatnam,2021,car,F,MEAN
month,0.0112304764409635,vishakhapatnam,2021,car,F,MEAN
day,0.00378116899638,vishakhapatnam,2021,car,F,MEAN
hour,0.1821088036611834,vishakhapatnam,2021,car,F,MEAN
day_of_week,0.0127557639731208,vishakhapatnam,2021,car,F,MEAN
week_of_year,0.0389603801160926,vishakhapatnam,2021,car,F,MEAN
quarter,0.0008000530194038,vishakhapatnam,2021,car,F,MEAN
part_of_day,0.0138364720833572,vishakhapatnam,2021,car,F,MEAN
FUNC_CLASS,0.0089886947722637,vishakhapatnam,2021,car,F,MEAN
SPEED_CAT,0.0060780935210123,vishakhapatnam,2021,car,F,MEAN
LANE_CAT,0.0049184543148753,vishakhapatnam,2021,car,F,MEAN
mean_variable_annual,0.6330405072659723,vishakhapatnam,2021,truck,F,COUNT
month,0.0308467189923632,vishakhapatnam,2021,truck,F,COUNT
day,0.019663596930138,vishakhapatnam,2021,truck,F,COUNT
hour,0.1341746219649478,vishakhapatnam,2021,truck,F,COUNT
day_of_week,0.0463405496789581,vishakhapatnam,2021,truck,F,COUNT
week_of_year,0.0939238324259269,vishakhapatnam,2021,truck,F,COUNT
quarter,0.0047375427660545,vishakhapatnam,2021,truck,F,COUNT
part_of_day,0.0028801494562736,vishakhapatnam,2021,truck,F,COUNT
FUNC_CLASS,0.0187621676986103,vishakhapatnam,2021,truck,F,COUNT
SPEED_CAT,0.0114610195288151,vishakhapatnam,2021,truck,F,COUNT
LANE_CAT,0.00416929329194,vishakhapatnam,2021,truck,F,COUNT
mean_variable_annual,0.6759770985382181,vishakhapatnam,2021,truck,F,MEAN
month,0.0285131418019756,vishakhapatnam,2021,truck,F,MEAN
day,0.0063964786584703,vishakhapatnam,2021,truck,F,MEAN
hour,0.1868970106009053,vishakhapatnam,2021,truck,F,MEAN
day_of_week,0.0093850336008656,vishakhapatnam,2021,truck,F,MEAN
week_of_year,0.0509458608133103,vishakhapatnam,2021,truck,F,MEAN
quarter,0.0094468069443288,vishakhapatnam,2021,truck,F,MEAN
part_of_day,0.0087600036723303,vishakhapatnam,2021,truck,F,MEAN
FUNC_CLASS,0.0144243757496495,vishakhapatnam,2021,truck,F,MEAN
SPEED_CAT,0.0037788399505335,vishakhapatnam,2021,truck,F,MEAN
LANE_CAT,0.0054753496694123,vishakhapatnam,2021,truck,F,MEAN
